city,country,cost_index_1,cost_index_2,cost_index_3,cost_index_4,cost_index_5,cost_index_6,cost_index_7,cost_index_8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,data_quality
Samtredia,Georgia,10.17,36.97,7.39,1.85,2.59,2.6,0.86,0.47,1.68,0.61,2.22,2.4,7.49,6.42,9.46,1.24,1.64,1.6,1.36,0.78,0.67,1.06,0.62,5.55,1.3,1.96,2.96,,,1.48,0.74,4.44,1.42,18484.29,20911.89,74.47,0.09,20.48,,,6.47,213.06,5850.85,94.91,46.18,120.71,157.56,,,,,,,,12.32,0
Salamanca,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Koscierzyna,Poland,,,,,,,,,0.68,0.68,0.68,,3.61,4.06,5.63,0.68,1.35,1.35,,0.45,0.45,0.45,0.34,3.38,0.56,0.68,4.06,,,,0.68,5.63,1.13,,,,0.16,6.76,,,6.09,,6761.25,,33.81,67.61,101.42,,,,,,,,,0
Trebisov,Slovakia,5.27,,,1.58,,1.26,1.26,1.05,0.64,1.0,1.58,1.45,8.43,5.79,6.85,1.68,1.31,1.58,1.79,0.65,0.79,0.95,0.62,4.74,0.73,1.37,4.74,0.95,21.07,2.11,0.53,10.54,1.26,17386.8,18967.41,210.75,,15.81,26.34,15.81,6.85,263.44,2634.36,57.96,31.61,63.22,79.03,316.12,263.44,526.87,421.5,1369.87,1106.43,737.62,1.5,0
Zarautz,Spain,13.7,50.05,8.96,2.63,3.16,1.85,2.28,1.58,0.97,1.05,0.96,2.32,11.59,7.94,13.92,2.22,2.49,2.02,2.74,1.37,1.69,1.05,0.97,6.32,0.97,2.21,5.27,1.9,52.69,5.01,1.24,30.82,1.69,27397.38,25289.89,162.56,0.14,33.5,26.34,,8.43,207.24,3161.24,80.35,32.93,91.32,140.5,,,,,,,,2.27,0
Lincoln,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cadca,Slovakia,6.32,21.07,6.32,1.53,1.58,2.0,1.81,1.14,0.75,1.08,1.48,2.21,8.96,6.32,10.94,1.5,1.53,1.69,3.75,0.79,0.84,1.16,0.54,4.74,0.73,1.32,5.06,0.95,22.91,2.63,1.26,9.48,1.72,18967.41,23182.39,165.8,0.04,21.07,42.15,12.64,6.59,403.94,4004.23,79.03,29.85,73.76,73.76,421.5,474.19,658.59,605.9,1844.05,1527.93,1194.24,1.25,0
Kernersville,United States,15.0,60.0,7.0,3.5,5.5,3.77,2.0,1.34,0.89,2.99,4.09,2.5,8.07,11.76,13.65,4.92,1.63,4.62,3.95,2.99,2.78,1.5,2.0,12.0,2.5,2.3,7.0,,,2.5,1.09,30.0,1.15,23500.0,23166.67,149.11,0.22,68.37,,,12.0,975.0,15125.0,40.75,31.99,71.25,91.0,,,,,,,,5.32,0
Emporia,United States,21.0,44.0,8.25,,6.0,4.5,2.0,1.9,0.6,1.07,,,,,7.25,,1.85,,,,,,1.5,,,,,,,,,,,,,,,59.99,30.0,,8.75,325.0,,20.0,,40.0,40.0,320.0,350.0,,,,,,,0
Dubnica nad Vahom,Slovakia,5.01,73.76,7.38,2.11,2.11,3.16,1.9,1.05,0.58,0.75,0.76,1.52,5.8,5.8,10.54,1.05,1.65,1.04,2.39,0.63,0.53,1.57,0.53,3.69,0.47,0.94,5.27,0.84,,2.63,0.84,18.97,1.37,18777.21,13640.73,162.85,0.04,23.18,42.15,6.32,5.27,316.12,,26.34,15.81,42.15,42.15,,,,,937.83,790.31,,2.0,0
Pyrgos,Greece,11.59,23.18,7.38,3.69,3.16,2.74,1.51,0.53,1.15,0.95,1.58,3.09,6.32,5.8,6.32,2.21,1.9,1.58,1.79,1.69,1.11,0.9,0.67,5.37,2.05,1.9,4.06,,,3.37,0.78,12.64,2.11,18967.41,17386.8,282.17,0.37,36.88,43.91,1.58,8.17,711.28,7903.09,84.3,25.29,77.27,115.91,,,,,,,626.98,6.0,0
Ponca City,United States,8.25,48.0,8.5,4.0,6.0,4.71,1.88,1.21,0.96,2.2,4.07,2.84,10.13,15.3,10.35,5.28,1.82,4.62,3.88,2.78,2.43,1.62,1.0,7.75,2.14,2.0,7.5,,,2.5,3.11,20.0,1.02,13000.0,15000.0,128.33,0.02,63.33,25.0,,11.0,350.0,,39.95,29.5,73.8,94.75,650.0,450.0,850.0,850.0,,,2375.0,5.0,0
Simpsonville,United States,10.5,45.0,6.0,3.0,5.5,4.5,1.4,1.12,0.6,3.03,3.31,,10.16,,,5.94,1.55,2.26,4.29,1.98,1.68,1.46,2.33,15.0,1.86,2.66,6.75,1.35,25.0,,,,,,25000.0,283.33,,60.0,31.67,,12.0,300.0,,40.0,32.5,60.0,,1237.5,619.5,1903.0,1322.5,,,,5.43,0
Litvinov,Czech Republic,,,,,,,,,0.87,1.73,2.03,3.24,,3.46,8.65,0.64,1.03,1.73,1.36,1.57,0.52,0.95,0.56,6.06,1.3,,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Svishtov,Bulgaria,10.69,18.7,,0.64,0.96,0.64,0.69,0.85,1.05,0.52,1.05,1.25,5.23,4.18,5.23,0.8,1.5,1.31,1.05,0.51,1.57,0.31,0.51,2.94,0.75,1.05,3.14,1.05,,1.05,0.37,6.41,1.05,20900.97,20900.97,156.76,0.07,10.45,10.45,0.0,5.23,113.28,,10.45,10.45,31.35,52.25,104.5,104.5,209.01,209.01,522.52,418.02,627.03,4.0,0
Novy Jicin,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.35,,,,0
Herzogenaurach,Germany,21.07,73.76,9.48,4.21,4.21,3.16,2.11,1.05,0.78,2.11,2.05,2.53,4.21,5.16,5.16,2.11,1.05,2.11,1.05,2.11,,1.05,,7.38,,,8.32,1.44,,3.66,1.84,22.13,2.11,23071.75,,113.8,,,26.34,3.16,15.81,474.19,15806.18,70.6,,47.42,93.78,1053.75,948.37,1580.62,1422.56,,,4636.48,,0
Frascati,Italy,16.33,68.49,9.48,5.27,5.27,1.48,2.09,1.15,1.61,1.58,2.13,3.59,16.58,9.95,15.85,2.4,1.9,2.4,2.71,1.61,1.58,1.15,0.53,6.32,1.57,2.42,5.53,1.84,26.34,4.74,0.68,28.98,2.07,21074.9,21074.9,197.83,0.2,29.26,44.78,15.81,9.48,485.53,8965.11,84.13,36.52,96.47,131.72,526.87,368.81,1053.75,632.25,6322.47,1844.05,1650.87,1.99,0
Zion,United States,15.5,30.0,8.0,3.0,4.0,3.0,2.0,1.0,0.98,3.44,3.23,2.79,8.81,,12.68,2.9,1.38,1.54,3.1,2.06,2.25,1.02,1.5,9.0,2.86,3.5,9.25,,,2.5,3.11,20.0,1.33,19500.0,19688.89,151.19,0.1,72.82,,,10.25,,7460.0,44.0,28.5,76.0,95.5,,,,,,,,5.43,0
Dunajska Streda,Slovakia,5.27,26.34,5.74,1.32,1.9,1.93,1.02,0.77,0.63,1.12,1.12,1.88,7.9,4.25,6.25,1.53,1.23,1.4,2.37,1.13,1.02,1.12,0.67,3.74,1.0,1.05,4.74,0.0,0.0,2.63,1.05,10.54,1.74,19020.1,18956.88,158.06,0.21,30.3,44.78,10.54,4.74,395.15,5268.73,44.26,21.07,42.15,52.69,316.12,368.81,632.25,526.87,1209.7,954.69,1194.24,1.9,0
Kilkis,Greece,6.32,31.61,5.27,3.69,3.16,2.42,2.37,0.46,1.58,1.05,2.11,3.48,9.48,12.64,11.59,1.78,1.89,1.05,2.11,1.05,2.11,0.42,0.32,3.16,1.32,,5.27,,,4.21,,8.43,2.11,,,263.44,,30.56,21.07,0.0,7.64,,,47.42,,60.59,84.3,226.56,163.33,447.84,366.18,843.0,632.25,948.37,,0
Komlo,Hungary,,,,,,,,,,1.03,,1.85,6.43,5.14,11.57,1.03,1.49,,3.09,,,,0.31,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Willoughby,United States,,,,2.5,3.0,,,1.25,,,4.39,,7.61,,,3.28,1.26,4.39,4.94,2.84,1.3,1.4,1.99,17.99,2.5,1.99,6.78,,,,,,,,,145.0,,62.5,,,14.0,,,15.0,24.0,69.0,,,,,,613.54,,,,0
Albufeira,Portugal,8.96,47.42,7.38,2.74,2.9,1.92,2.17,1.4,0.73,1.16,0.82,2.52,5.53,6.66,8.43,1.84,1.03,1.35,1.58,1.26,1.05,1.05,0.65,5.27,1.2,2.21,5.27,1.5,42.15,3.16,0.87,21.07,2.08,31612.36,33185.6,152.79,0.11,73.5,39.52,12.51,7.38,421.5,6322.47,70.25,54.09,98.79,96.59,843.0,632.25,1404.99,1002.24,2423.61,1947.85,895.68,2.0,0
Saint-Louis,France,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Acworth,United States,16.0,45.0,7.5,5.0,5.5,5.92,1.67,2.25,0.69,2.89,3.48,2.41,8.92,8.8,13.84,3.52,1.9,2.65,3.66,2.06,2.41,1.56,1.76,14.5,2.14,3.0,7.75,,,,,,0.88,31839.0,23225.0,222.75,,67.5,27.5,,11.75,,,35.0,50.0,80.0,55.0,950.0,800.0,1733.33,1225.0,1367.02,,4166.67,,0
Sondrio,Italy,21.07,63.22,8.43,5.27,4.21,1.71,1.98,1.09,1.58,0.84,2.63,2.66,8.69,6.06,8.43,1.76,1.84,2.25,,1.49,1.58,1.05,0.74,5.27,1.57,2.11,5.53,1.58,23.71,,1.58,52.69,2.31,17913.67,18967.41,158.06,,23.18,49.17,15.81,10.54,526.87,12644.94,84.3,31.61,87.81,105.37,526.87,421.5,1053.75,790.31,2107.49,1580.62,1514.76,1.8,0
Meadville,United States,14.23,55.0,6.6,2.2,5.5,4.1,1.75,1.65,,,,,,,,,,,,,,,,,,,,,,2.5,2.65,35.0,1.08,22000.0,28000.0,,,,33.0,15.0,15.0,,,,,,,600.0,590.0,1700.0,1400.0,1420.84,1291.67,1750.0,6.2,0
East Peoria,United States,17.5,60.0,10.0,5.5,6.0,5.14,2.17,1.8,0.85,3.15,4.09,3.55,11.81,10.22,15.16,4.59,1.51,3.73,4.1,1.47,2.64,1.64,2.51,15.0,2.71,2.0,8.49,,,2.75,1.37,10.0,1.31,25000.0,26428.57,185.75,0.1,78.04,55.0,,12.0,900.0,18400.0,46.09,38.25,80.0,93.25,1800.0,1500.0,3000.0,2600.0,2152.78,2152.78,3456.0,5.11,0
South Ockendon,United Kingdom,15.99,79.95,7.38,4.61,4.92,3.36,1.3,1.23,1.35,1.29,1.22,3.2,4.79,8.2,11.81,2.14,1.0,1.84,2.15,1.19,1.25,0.66,1.41,11.07,1.58,3.36,15.86,4.31,98.4,3.2,1.32,19.93,1.88,22755.0,18450.0,196.93,0.09,32.23,43.3,0.0,11.07,369.0,18450.0,79.95,43.05,79.95,84.56,1414.5,968.63,3013.5,1804.0,3690.0,3690.0,,1.65,0
Pakala,India,0.98,9.21,3.87,1.6,2.76,1.17,0.35,0.63,0.58,0.51,0.44,0.83,5.22,1.88,4.92,1.47,0.63,0.95,0.49,0.49,0.43,0.47,0.25,4.91,1.23,1.84,5.53,0.31,,,,,1.3,12281.76,20264.9,,0.01,12.28,6.14,6.14,1.66,52.2,491.27,12.08,18.42,33.77,22.72,110.54,73.69,184.23,122.82,594.9,462.7,368.45,8.83,0
Sequim,United States,16.0,60.0,9.0,5.0,6.0,4.82,2.26,1.67,0.96,3.3,3.34,2.93,11.65,13.29,21.67,4.69,1.96,3.33,4.41,1.68,2.08,2.15,1.75,15.0,1.84,4.19,9.5,,,5.25,1.43,9.0,1.32,20922.5,23350.0,101.21,,60.0,38.0,,12.0,1400.0,,44.83,45.0,57.5,87.5,,,,,,,,5.13,0
Vega Baja,Puerto Rico,11.0,42.0,5.99,2.0,4.0,2.5,1.25,1.0,1.54,2.2,1.7,2.29,7.25,6.5,8.8,3.68,1.92,3.95,1.48,2.14,2.14,1.69,0.99,11.99,1.79,4.0,9.5,,,5.0,1.55,22.5,0.77,25999.0,25000.0,200.0,0.2,61.75,15.0,,7.25,375.0,8750.0,20.0,15.0,65.0,35.0,300.0,300.0,,,,,1565.0,6.0,0
Hlohovec,Slovakia,6.85,31.61,6.32,1.26,1.9,1.79,1.28,1.04,0.81,0.64,0.86,2.52,15.81,5.75,12.54,1.25,1.43,1.52,3.38,0.87,0.91,1.05,0.68,3.69,0.84,0.88,4.21,,,2.11,1.32,7.9,1.65,16859.92,19494.29,133.47,0.05,10.54,,,6.32,316.12,5690.22,44.78,29.5,57.96,89.57,421.5,368.81,684.93,632.25,1475.24,1369.87,1053.75,2.2,0
Montecatini Terme,Italy,18.97,34.77,6.32,4.74,3.69,1.48,2.11,1.05,1.26,,2.32,3.16,,,,,2.53,,2.74,1.05,,,0.42,5.27,0.95,1.37,,,,,,,,,,,,30.56,52.69,,,,,,,,,,,,,1580.62,,,,0
Lewistown,United States,,,7.95,6.0,7.0,6.0,,2.0,1.32,,2.2,3.99,12.11,8.82,11.02,2.2,1.3,4.39,4.94,2.84,2.18,2.6,0.9,16.0,2.43,1.7,12.75,,,2.5,1.86,,,,,237.32,,92.5,22.0,,14.0,,,23.0,,45.0,,945.0,,1937.5,,,,,,0
Livadeia,Greece,6.32,,4.21,2.63,2.63,1.05,1.05,0.32,1.9,1.16,,,8.43,,12.64,,,,,,,0.53,,,,,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Somers,United States,15.0,45.0,7.0,6.0,8.0,3.83,2.25,1.75,1.1,2.2,4.41,3.04,11.02,13.96,17.64,4.41,1.54,3.31,6.61,2.2,3.31,2.5,0.5,7.0,2.45,3.75,8.0,2.0,60.0,3.25,1.55,30.0,1.29,21352.5,23057.33,202.62,0.05,60.0,50.0,40.0,12.5,1225.0,20000.0,10.0,30.0,30.0,40.0,1600.0,1200.0,2900.0,2433.33,,,5000.0,4.7,0
Puerto Natales,Chile,8.49,,7.36,,,2.72,0.79,0.74,1.19,0.91,1.36,2.44,9.96,4.53,7.92,2.82,1.7,2.82,2.82,0.91,1.36,0.96,0.96,3.4,0.85,2.26,5.09,0.51,,,1.7,28.3,1.3,7583.47,,135.82,0.11,28.3,33.96,,,396.15,4753.82,67.91,28.3,67.91,79.23,509.34,452.74,905.49,792.3,1584.61,424.45,792.3,,0
Schramberg,Germany,11.59,63.22,10.54,4.48,5.27,3.06,2.0,2.3,1.0,2.83,1.05,2.92,15.6,9.33,16.86,2.63,1.68,1.97,0.83,2.74,0.98,0.95,0.87,5.27,0.69,1.18,7.38,2.08,69.64,3.37,2.34,31.61,2.32,21794.09,26691.37,109.59,0.09,47.42,31.61,33.72,7.38,324.9,21074.9,81.67,45.66,73.76,80.79,684.93,600.63,1527.93,1896.74,3673.36,3413.08,3261.87,2.17,0
Jindrichuv Hradec,Czech Republic,8.65,43.26,7.35,1.51,2.38,2.79,1.66,1.25,1.02,1.21,2.25,2.08,8.22,8.53,9.52,1.51,1.23,1.86,3.21,0.87,0.87,1.39,0.61,3.46,0.65,1.08,5.62,,,1.9,1.21,15.57,1.93,25650.18,24575.34,267.29,0.16,22.72,,,8.85,689.59,10580.66,86.55,37.72,91.18,100.94,,,,,,,,5.67,0
Cugir,Romania,7.49,33.18,5.46,1.71,2.68,2.26,1.5,1.23,1.3,1.02,1.74,2.97,6.64,5.72,7.79,0.96,1.4,1.25,2.09,0.63,0.62,0.75,0.64,6.42,0.8,1.46,4.76,,,0.54,0.48,4.69,1.75,22625.4,22405.27,125.52,0.05,9.47,,,6.74,348.95,5245.02,73.68,46.24,70.07,92.7,,,,,,,,6.87,0
Colleferro,Italy,15.81,52.69,8.43,4.21,3.69,1.81,1.65,1.05,1.26,0.79,1.68,2.68,11.63,8.77,12.45,1.99,1.79,1.63,2.37,1.05,1.31,0.87,0.64,5.27,1.64,2.46,6.32,1.05,,5.27,1.26,18.97,2.18,26343.63,26080.19,149.59,0.21,30.48,,,9.48,268.92,5374.1,63.22,35.48,63.22,105.37,,,,,,,1264.49,1.67,0
Carei,Romania,5.35,32.11,5.14,1.28,1.61,1.28,1.21,1.07,1.03,0.64,1.07,2.25,4.28,4.71,6.42,0.93,1.32,1.28,3.21,0.75,1.21,0.52,0.47,4.28,0.75,0.86,4.71,,,0.47,0.6,6.42,1.72,16848.33,22478.65,77.99,0.04,7.14,32.11,0.0,4.92,,3610.5,70.97,53.52,78.1,127.42,126.68,105.57,263.92,190.02,1055.66,738.96,578.02,6.67,0
Bahia de Caraquez,Ecuador,3.5,25.0,5.0,1.5,3.12,2.0,0.53,0.42,1.0,2.0,1.25,1.5,2.75,2.5,9.25,1.5,0.5,0.3,1.0,0.5,0.75,0.45,1.25,6.5,1.0,1.62,5.5,,,1.5,1.12,10.0,0.49,19000.0,26500.0,78.33,,53.67,,,2.85,120.0,,60.0,50.0,90.0,80.0,,,,,,,,,0
Kill Devil Hills,United States,20.0,66.94,9.0,6.0,6.0,5.37,2.01,1.83,0.89,3.16,4.77,3.26,9.88,9.79,14.25,6.04,1.84,4.98,5.06,2.6,2.77,1.78,1.9,13.5,2.34,2.66,10.07,,,3.75,1.55,30.0,1.08,23000.0,21936.88,143.33,0.15,59.87,,,11.5,1200.0,18300.0,42.09,31.0,76.27,123.75,,,,,,,,5.36,0
Sao Vicente Ferrer,Brazil,5.75,33.53,5.75,1.92,3.16,1.6,0.96,0.57,0.96,1.72,1.18,1.97,8.69,4.12,7.9,1.27,1.1,0.83,2.26,1.13,0.81,0.7,0.67,6.23,1.25,2.49,2.3,0.86,,0.84,0.38,4.79,1.28,19159.29,26823.01,65.97,0.32,25.87,18.2,,5.75,273.02,4598.23,29.95,30.02,65.86,43.11,162.85,143.69,316.13,258.65,957.96,574.78,526.88,9.5,0
Kremenets,Ukraine,1.9,16.32,3.54,0.68,1.09,0.68,0.61,0.43,0.92,0.58,1.43,1.36,7.07,3.23,5.82,0.51,1.21,1.31,1.69,0.36,0.67,1.27,0.44,3.81,1.1,1.23,1.82,,,1.02,0.27,1.9,1.1,24186.85,20655.71,78.73,0.03,6.42,,,4.04,249.3,2357.02,40.62,29.91,67.36,77.06,,,,,,,,14.03,0
Green Valley,United States,,,,,,,,,1.06,2.2,,3.0,,8.8,13.21,4.39,,,2.2,,2.84,,,10.0,,,9.0,,,,,,0.9,,,,,90.0,50.0,,10.0,,,60.0,40.0,60.0,60.0,,,,,,,,,0
Feltre,Italy,28.98,50.05,7.9,4.74,4.48,1.48,2.48,1.05,0.95,2.63,1.26,1.43,8.43,8.43,12.64,1.58,2.11,3.16,,1.58,1.26,1.05,0.4,4.21,1.26,1.74,5.27,1.79,31.61,,,,,,,,,,73.76,18.97,8.43,,,,,,,,,,,2107.49,1580.62,,,0
Elvas,Portugal,15.81,,,,,1.26,2.11,,0.72,1.28,1.0,2.34,6.32,5.17,10.54,1.72,1.12,1.45,1.63,1.05,1.04,1.04,0.61,3.69,1.05,2.11,5.37,,,3.58,0.5,15.81,,,,,,,,,2.63,,,,,,,,,,,,,,,0
Cittadella,Italy,12.64,47.42,8.43,5.27,4.74,1.35,1.58,0.71,0.97,1.48,2.5,2.89,17.21,9.13,15.1,2.04,1.68,2.0,3.51,1.37,1.9,0.42,0.75,14.75,1.44,3.51,5.9,,,3.42,2.63,31.61,2.31,24973.76,27748.62,183.27,0.12,33.02,57.96,,10.54,333.69,7376.22,36.88,26.34,94.84,101.86,,,,,,,,2.5,0
Botevgrad,Bulgaria,6.68,21.37,6.41,1.5,2.4,1.42,1.07,0.56,1.07,0.8,1.87,1.76,5.21,5.88,6.41,1.07,1.23,1.1,2.36,0.8,0.53,0.53,0.55,5.34,0.53,0.8,2.94,0.8,18.7,0.64,0.53,5.34,1.54,21372.74,17810.62,96.69,0.09,11.58,10.69,8.91,4.27,267.16,4274.55,18.7,25.83,56.99,38.29,,,203.04,187.01,,,507.6,3.63,0
Nove Mesto nad Vahom,Slovakia,5.53,26.34,6.32,1.32,1.9,1.93,1.02,0.77,0.81,0.76,0.86,2.15,10.54,5.75,9.75,1.25,1.42,1.63,1.53,0.87,0.79,0.74,0.61,3.69,0.84,0.88,4.53,3.16,42.15,2.63,1.32,7.9,1.65,16859.92,19494.29,133.47,0.05,5.27,26.34,15.81,6.32,439.06,15806.18,44.26,21.07,42.15,52.69,421.5,337.2,611.17,526.87,,,1211.81,1.9,0
Havelock,United States,,45.0,8.0,4.0,5.0,3.5,,1.25,,,2.16,,9.09,,,,,,,,,,1.63,8.5,,,,,,2.75,,12.0,,23000.0,24000.0,142.81,0.15,64.33,20.0,,9.5,,,20.0,13.0,45.0,40.0,,,,,,,5059.0,,0
Lake Ronkonkoma,United States,,,8.5,,7.0,4.0,,2.0,,,4.41,,13.23,,,4.41,2.08,3.9,6.13,3.31,3.31,0.79,2.25,12.0,,2.25,10.45,,,,1.24,,,25000.0,23000.0,300.0,,77.5,,,16.0,,15000.0,47.5,22.5,87.5,100.0,,,,,,,,,0
Ypsilanti,United States,15.0,62.5,8.32,5.0,5.0,4.62,2.5,1.88,0.88,2.57,1.87,2.17,12.13,9.7,14.22,5.67,2.12,3.31,4.02,2.31,2.49,1.66,1.73,11.0,1.43,1.75,8.5,1.5,,3.0,1.86,24.0,1.17,20500.0,22500.0,155.19,0.2,60.0,27.5,,11.0,739.0,12200.0,51.33,36.25,76.11,91.33,700.0,,,,,,,5.18,0
Kuysinjaq,Iraq,2.06,10.96,,,,1.37,0.34,0.17,1.03,0.69,1.03,1.37,6.85,3.43,8.22,0.69,1.03,1.03,0.51,0.51,0.51,0.34,0.34,,,,2.06,,,1.37,0.69,3.43,0.62,,16444.04,,0.06,34.26,13.7,,10.28,57.1,1027.75,13.7,17.13,,17.13,137.03,102.78,205.55,171.29,342.58,137.03,411.1,,0
Ceglie Messapico,Italy,13.7,63.22,8.74,4.11,4.21,1.05,1.58,1.37,0.84,1.05,1.9,1.78,11.59,8.43,12.54,1.05,1.32,1.05,1.84,0.84,0.84,0.53,0.21,3.16,3.16,,5.69,1.05,,2.63,1.05,18.97,2.11,24776.18,28767.24,185.15,0.28,35.83,47.42,,7.38,295.05,,53.39,35.12,72.01,98.35,,,,,,,1053.75,1.36,0
Ziar nad Hronom,Slovakia,5.22,21.07,4.74,1.26,1.05,1.58,1.05,0.74,0.76,0.82,1.79,1.58,7.38,3.16,10.54,1.37,1.58,1.79,2.11,1.05,0.63,0.84,0.53,4.21,0.84,0.63,3.37,,,2.42,0.74,,1.62,17913.67,17913.67,252.9,0.04,15.81,,,6.32,,,21.07,10.54,42.15,42.15,,,,,,,843.0,1.5,0
Dharmsala,India,1.11,12.28,2.46,1.47,2.58,0.98,0.43,0.18,0.61,0.48,0.76,0.88,3.68,1.84,6.14,2.21,0.53,0.59,0.74,0.37,0.41,0.55,0.45,7.37,1.84,4.3,4.3,,,1.23,0.18,1.23,1.18,12281.76,14124.02,45.03,0.01,8.75,12.28,,3.68,28.66,614.09,26.61,36.85,46.06,26.61,122.82,85.97,245.64,147.38,,,245.64,6.83,0
Keszthely,Hungary,9.0,32.14,7.33,1.27,1.62,1.11,1.29,1.03,0.87,1.16,0.86,1.85,9.0,4.29,7.71,1.41,1.07,1.41,2.57,0.75,0.77,0.58,0.32,2.57,0.72,0.9,4.89,0.64,43.71,3.86,1.03,9.26,1.8,15426.54,28924.77,140.12,0.05,18.0,27.0,30.85,5.14,,,64.28,38.57,,66.85,308.53,257.11,385.66,308.53,,,606.78,8.0,0
Malacky,Slovakia,5.01,24.76,6.59,1.32,1.84,1.84,0.95,0.84,0.74,0.66,1.16,1.9,,,,0.95,,,,,,,0.74,6.32,0.84,,3.9,1.16,,2.63,0.87,21.07,1.32,20548.03,24236.14,101.3,0.11,28.98,55.32,,5.8,368.81,,84.3,21.07,73.76,94.84,437.3,316.12,632.25,474.19,1685.99,1264.49,632.25,1.05,0
Aradippou,Cyprus,12.64,42.15,7.38,2.74,3.16,3.16,1.81,0.83,1.63,1.42,1.84,2.86,9.38,7.21,8.58,2.03,1.31,1.4,2.0,0.74,0.76,0.54,0.72,6.56,1.08,1.77,5.22,,,5.53,1.05,15.81,1.57,20548.03,16859.92,128.33,0.1,34.54,,,9.48,253.78,5525.58,69.55,37.54,77.06,93.96,316.12,368.81,737.62,895.68,,,1264.49,2.71,0
Vila Real de Santo Antonio,Portugal,10.54,52.69,7.11,2.11,2.0,1.3,1.48,1.06,0.79,1.35,1.1,1.93,11.24,6.4,10.89,1.44,1.07,1.36,1.92,1.05,0.93,0.95,0.53,3.16,0.98,1.83,5.48,0.95,24.24,3.42,0.47,15.81,2.02,28977.99,27397.38,106.81,0.04,33.72,,,7.17,189.67,6322.47,72.71,15.81,74.93,47.42,,,,,2634.36,843.0,,2.5,0
Kralupy nad Vltavou,Czech Republic,8.22,34.61,7.14,1.73,1.95,2.38,1.66,1.25,0.97,1.28,1.95,2.34,8.94,8.35,11.46,1.43,1.57,1.56,3.21,0.92,0.65,1.11,0.65,6.06,0.84,1.69,5.19,,,1.73,1.08,8.65,1.93,25650.18,24575.34,267.29,0.13,22.72,,,6.92,689.59,10580.66,86.55,34.61,80.03,100.94,,,,,,,,5.67,0
Sheridan,United States,11.0,57.5,8.25,3.5,5.5,4.5,1.67,1.35,0.88,2.59,3.43,2.35,12.67,11.55,13.02,3.9,1.37,3.48,6.15,1.82,1.97,1.82,1.18,13.0,2.8,2.86,6.92,,,,3.11,,1.23,25000.0,21500.0,127.0,0.1,67.5,45.0,,11.0,600.0,3600.0,46.12,32.5,72.5,100.0,1300.0,1100.0,2400.0,2100.0,4305.56,4305.56,,5.29,0
Torrox,Spain,11.59,36.88,9.22,2.63,2.9,1.37,1.58,1.16,0.83,0.45,,1.56,10.54,5.97,15.81,2.11,2.11,2.11,3.16,3.16,2.11,1.05,0.79,4.21,0.74,0.95,5.35,1.48,,,1.11,21.07,1.57,18967.41,15806.18,126.45,0.32,61.47,36.88,,7.9,219.71,2370.93,61.47,38.64,72.01,94.84,600.63,474.19,737.62,579.56,,,1317.18,2.3,0
Dadeldhura,Nepal,1.54,,,1.92,1.38,,0.62,0.15,0.69,0.5,0.62,1.61,7.69,3.15,,2.23,1.04,1.0,0.58,0.5,0.77,,0.19,6.92,2.31,2.92,1.54,0.27,6.15,2.31,,,1.54,,,,0.02,11.53,17.3,,2.31,15.38,,26.91,26.91,24.99,28.83,46.13,30.75,123.02,99.95,,,110.33,12.5,0
Preveza,Greece,10.54,42.15,7.38,5.27,4.74,3.06,1.83,0.32,1.26,1.58,1.48,2.82,9.19,6.32,9.48,1.54,1.54,1.24,1.56,0.91,0.7,0.79,0.84,4.21,2.08,3.11,4.48,,,4.21,1.09,,2.25,21601.78,25289.89,105.37,,30.56,31.61,0.0,8.43,368.81,,72.44,47.42,55.32,76.4,263.44,189.67,368.81,,,,611.17,4.5,0
Rawa Mazowiecka,Poland,9.01,33.81,6.76,1.58,1.35,1.13,0.9,0.68,0.68,0.68,0.68,2.16,6.76,4.51,11.27,0.45,0.9,1.13,1.13,0.45,1.8,0.68,0.68,6.76,0.68,0.9,5.63,0.68,,1.8,0.68,11.27,1.69,20283.75,27045.0,114.94,0.11,11.27,,,6.76,,,45.07,22.54,67.61,90.15,450.75,360.6,676.12,563.44,2028.37,1803.0,1126.87,7.0,0
